Date,actual,predicted
2019-01-23,321.98999,323.8451103513407
2019-01-24,326.670013,328.5776157804145
2019-01-25,338.049988,337.9684230887371
2019-01-28,335.660004,331.7156896997629
2019-01-29,328.899994,331.71856037771005
2019-01-30,340.660004,338.65696454190464
2019-01-31,339.5,343.8221695730252
2019-02-01,339.850006,344.7110879762621
2019-02-04,351.339996,349.34204537457157
2019-02-05,355.809998,358.89024777689013
2019-02-06,352.190002,349.2925362669342
2019-02-07,344.709991,341.6842943652657
2019-02-08,347.570007,346.14929619002106
2019-02-11,345.730011,348.22153125747695
2019-02-12,359.970001,356.60945576464127
2019-02-13,351.769989,354.0373638951938
2019-02-14,359.070007,356.1957735506292
2019-02-15,356.869995,361.2519680744966
2019-02-19,361.920013,362.9640672827409
2019-02-20,359.910004,360.0695953985264
2019-02-21,356.970001,357.4863133758002
2019-02-22,363.019989,365.11378459462514
2019-02-25,363.910004,368.35732937952304
2019-02-26,364.970001,362.3887352517933
2019-02-27,362.869995,364.27763853371573
2019-02-28,358.100006,361.9369391178445
2019-03-01,357.320007,356.79322086814994
2019-03-04,351.040009,352.3377177447466
2019-03-05,354.299988,352.7967198656881
2019-03-06,359.609985,357.2577025892038
2019-03-07,352.600006,354.5086123380477
2019-03-08,349.600006,346.70683004622225
2019-03-11,358.859985,356.0344337620931
2019-03-12,356.269989,355.68953434458234
2019-03-13,361.209991,358.80634503699537
2019-03-14,358.820007,361.4682106159615
2019-03-15,361.459991,362.26076280511785
2019-03-18,363.440002,368.9967978059882
2019-03-19,358.779999,359.3580592839803
2019-03-20,375.220001,370.9890779613732
2019-03-21,377.869995,375.69649263361254
2019-03-22,361.01001,363.5631220702267
2019-03-25,366.230011,364.4867783763615
2019-03-26,359.970001,360.5915901737718
2019-03-27,353.369995,353.76925346339345
2019-03-28,354.609985,351.474409320225
2019-03-29,356.559998,355.4944885489822
2019-04-01,366.959991,366.22373244815566
2019-04-02,367.720001,364.9516961992893
2019-04-03,369.75,370.28252690892367
2019-04-04,367.880005,365.46404574910986
2019-04-05,365.48999,366.30249017245694
2019-04-08,361.410004,361.77852605324955
2019-04-09,364.709991,364.3866318108624
2019-04-10,363.920013,365.5128222569922
2019-04-11,367.649994,365.885412372834
2019-04-12,351.140015,353.3080746051262
2019-04-15,348.869995,345.45504109538416
2019-04-16,359.459991,361.92431643703907
2019-04-17,354.73999,357.2017224123004
2019-04-18,360.350006,356.96910909700256
2019-04-22,377.339996,373.65593601047925
2019-04-23,381.890015,382.80366914831427
2019-04-24,374.230011,375.7064096636538
2019-04-25,368.329987,367.81983485108134
2019-04-26,374.850006,372.1796410766628
2019-04-29,371.829987,370.86955648919786
2019-04-30,370.540009,372.62060496479955
2019-05-01,378.809998,383.15375644673924
2019-05-02,379.059998,379.6857859491148
