Date;actual;predicted
06.05.2021;499,55;495,3525129
07.05.2021;503,84;505,1730215
10.05.2021;486,69;490,0462871
11.05.2021;495,08;493,0451966
12.05.2021;484,98;488,9664126
13.05.2021;486,66;485,4116788
14.05.2021;493,37;492,5402724
17.05.2021;488,94;489,049462
18.05.2021;486,28;490,8047551
19.05.2021;487,70;484,7440641
20.05.2021;501,67;499,490894
21.05.2021;497,89;500,4380477
24.05.2021;502,90;502,6653241
25.05.2021;501,34;501,0556556
26.05.2021;502,36;502,6658479
27.05.2021;503,86;502,0969203
28.05.2021;502,81;508,8771437
01.06.2021;499,08;500,2431299
02.06.2021;499,24;499,4568666
03.06.2021;489,43;490,1601684
04.06.2021;494,74;499,0361676
07.06.2021;494,66;494,2739441
08.06.2021;492,39;492,3533088
09.06.2021;485,81;487,8385934
10.06.2021;487,27;485,8343401
11.06.2021;488,77;489,7484514
14.06.2021;499,89;498,2970393
15.06.2021;491,90;492,5654729
16.06.2021;492,41;489,2588473
17.06.2021;498,34;499,3565058
18.06.2021;500,77;502,233413
21.06.2021;497,00;494,7524172
22.06.2021;508,82;508,221327
23.06.2021;512,74;515,0166291
24.06.2021;518,06;517,8204587
25.06.2021;527,07;529,5764203
28.06.2021;533,03;530,0435875
29.06.2021;533,50;531,8110513
30.06.2021;528,21;528,7489322
01.07.2021;533,54;534,7766116
02.07.2021;533,98;533,1044085
06.07.2021;541,64;540,9842946
07.07.2021;535,96;534,4229678
08.07.2021;530,76;533,4500928
09.07.2021;535,98;534,9730117
12.07.2021;537,31;534,8078686
13.07.2021;540,68;543,5323428
14.07.2021;547,95;551,5923496
15.07.2021;542,95;544,0803472
16.07.2021;530,31;531,5613815
19.07.2021;532,28;530,1159392
20.07.2021;531,05;530,0192916
21.07.2021;513,63;513,66533
22.07.2021;511,77;510,79743
23.07.2021;515,41;510,3438088
26.07.2021;516,49;515,3583452
27.07.2021;518,91;516,4094298
28.07.2021;519,30;520,2362403
29.07.2021;514,25;515,8087597
30.07.2021;517,57;517,0748673
02.08.2021;515,15;512,9135334
03.08.2021;510,82;508,1757236
04.08.2021;517,35;514,9907517
05.08.2021;524,89;521,2186379
06.08.2021;520,55;522,7136558
09.08.2021;519,97;520,067895
10.08.2021;515,84;515,1104283
11.08.2021;512,40;513,2270369
12.08.2021;510,72;509,2203886
13.08.2021;515,92;518,7675206
16.08.2021;517,92;519,3158872
17.08.2021;518,91;518,9114042
18.08.2021;521,87;524,1957999
19.08.2021;543,71;542,141977
20.08.2021;546,88;545,4126548
23.08.2021;553,33;551,8371224
24.08.2021;553,41;553,0631624
25.08.2021;547,58;548,7371701
26.08.2021;550,12;551,2939963
27.08.2021;558,92;559,6654528
30.08.2021;566,18;564,6021683
31.08.2021;569,19;565,4421576
01.09.2021;582,07;586,3516389
02.09.2021;588,55;595,9756968
03.09.2021;590,53;588,794444
07.09.2021;606,71;609,4035403
08.09.2021;606,05;606,6630805
09.09.2021;597,54;600,9948445
10.09.2021;598,72;603,6022763
13.09.2021;589,29;585,8469502
14.09.2021;577,76;579,4943885
15.09.2021;582,87;581,3105865
16.09.2021;586,50;581,6919352
17.09.2021;589,35;584,5558507
20.09.2021;575,43;575,1229007
21.09.2021;573,14;573,9950786
22.09.2021;590,65;592,4221599
23.09.2021;593,26;596,4574256
24.09.2021;592,39;585,9758151
27.09.2021;592,64;583,4250783
28.09.2021;583,85;590,180955
29.09.2021;599,06;604,7632632
30.09.2021;610,34;617,3703005
01.10.2021;613,15;607,385753
04.10.2021;603,35;607,8420955
05.10.2021;634,81;633,2099359
06.10.2021;639,10;636,3332506
07.10.2021;631,85;636,5093498
08.10.2021;632,66;639,400437
11.10.2021;627,04;633,1878867
12.10.2021;624,94;627,9140955
13.10.2021;629,76;624,3629306
14.10.2021;633,80;631,8720727
15.10.2021;628,29;629,0457119
18.10.2021;637,97;627,9604256
19.10.2021;639,00;637,3023206
20.10.2021;625,14;628,7443583
21.10.2021;653,16;648,7488616
22.10.2021;664,78;663,1847487
25.10.2021;671,66;668,0675326
26.10.2021;668,52;667,322645
27.10.2021;662,92;665,5488299
28.10.2021;674,05;673,74349
29.10.2021;690,31;685,8519039
01.11.2021;681,17;680,0096565
02.11.2021;677,72;679,6123697
03.11.2021;688,29;687,1880272
04.11.2021;668,40;669,6121482
05.11.2021;645,72;650,1170131
08.11.2021;651,45;649,8681221
09.11.2021;655,99;656,8974769
10.11.2021;646,91;649,9679552
11.11.2021;657,58;662,2691165
12.11.2021;682,61;673,0878318
15.11.2021;679,33;676,8369321
16.11.2021;687,40;685,4819645
17.11.2021;691,69;695,7889284
18.11.2021;682,02;682,4369665
19.11.2021;678,80;679,782927
22.11.2021;659,20;662,7718284
23.11.2021;654,06;654,7758139
24.11.2021;658,29;655,4600268
26.11.2021;665,64;664,7160562
29.11.2021;663,84;663,4508707
30.11.2021;641,90;650,5615036
01.12.2021;617,77;626,4257545
02.12.2021;616,47;620,5027367
03.12.2021;602,13;601,1709925
06.12.2021;612,69;610,9304287
07.12.2021;625,58;620,2006876
08.12.2021;628,08;626,8003601
09.12.2021;611,00;615,6677878
10.12.2021;611,66;608,9723949
13.12.2021;604,56;602,5670727
14.12.2021;597,99;593,1085642
15.12.2021;605,04;592,8340123
16.12.2021;591,06;594,3832966
17.12.2021;586,73;585,2979174
20.12.2021;593,74;597,6140384
21.12.2021;604,92;602,768076
22.12.2021;614,24;612,0090734
23.12.2021;614,09;609,9019671
27.12.2021;613,12;610,8276815
28.12.2021;610,71;613,7505702
29.12.2021;610,54;608,6424053
30.12.2021;612,09;617,8628383
31.12.2021;602,44;606,9479656
03.01.2022;597,37;596,7900344
04.01.2022;591,15;585,5277949
05.01.2022;567,52;571,9877645
06.01.2022;553,29;551,4502219
07.01.2022;541,06;543,5188008
10.01.2022;539,85;532,7488375
11.01.2022;540,84;536,8911399
12.01.2022;537,22;534,5421772
13.01.2022;519,20;524,5347555
14.01.2022;525,69;529,2397782
18.01.2022;510,80;512,3736989
19.01.2022;515,86;518,0222703
20.01.2022;508,25;516,6562861
21.01.2022;397,50;395,1917278
24.01.2022;387,15;361,7738334
25.01.2022;366,42;375,0264708
26.01.2022;359,70;364,2569172
27.01.2022;386,70;390,5608312
28.01.2022;384,36;375,5924382
31.01.2022;427,14;419,9092005
01.02.2022;457,13;447,917197
02.02.2022;429,48;433,9490718
03.02.2022;405,60;413,6467978
04.02.2022;410,17;403,0973114
